======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-28 01:14:38
Log file: logs/simulation_20260228_011438.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7385.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 10000 GeV  →  3H/η = 7.22e-09
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7385.0...
  V'(0) = 1.1883e-06
  V'(VEV) = 7.2482e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.1883e-06
  V'(1e0)   = 1.1883e+04
  V'(1e5)   = -9.9982e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 1.8249e+03 and 1.9198e+03
  Barrier top at: 1.8614e+03
  Escape point: 2.0476e+03
  V'(escape) = -5.2920e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 300000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.8432e+03)
Overdamped mode: DISABLED (η = 10000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 7.22e-09
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=40000.0, interval=50)
Step 0/300000 | t=0.00e+00 | T=7385.0 | a=1.000000 | H=2.41e-05 | 4.3 steps/s | 232.65 ms/step | ETA: 1163.2 min
Step 44250/300000 | t=4.42e+00 | T=7384.2 | a=1.000106 | H=2.41e-05 | 10.5 steps/s | 95.32 ms/step | ETA: 406.3 min
Step 44300/300000 | t=4.43e+00 | T=7384.2 | a=1.000107 | H=2.41e-05 | 10.5 steps/s | 95.31 ms/step | ETA: 406.2 min
Step 44350/300000 | t=4.43e+00 | T=7384.2 | a=1.000107 | H=2.41e-05 | 10.5 steps/s | 95.31 ms/step | ETA: 406.1 min
Step 44400/300000 | t=4.44e+00 | T=7384.2 | a=1.000107 | H=2.41e-05 | 10.5 steps/s | 95.30 ms/step | ETA: 406.0 min
Step 44450/300000 | t=4.45e+00 | T=7384.2 | a=1.000107 | H=2.41e-05 | 10.5 steps/s | 95.29 ms/step | ETA: 405.9 min
Step 44500/300000 | t=4.45e+00 | T=7384.2 | a=1.000107 | H=2.41e-05 | 10.5 steps/s | 95.34 ms/step | ETA: 406.0 min
Step 44550/300000 | t=4.46e+00 | T=7384.2 | a=1.000107 | H=2.41e-05 | 10.5 steps/s | 95.33 ms/step | ETA: 405.9 min
Step 44600/300000 | t=4.46e+00 | T=7384.2 | a=1.000107 | H=2.41e-05 | 10.5 steps/s | 95.32 ms/step | ETA: 405.7 min
Step 44650/300000 | t=4.46e+00 | T=7384.2 | a=1.000107 | H=2.41e-05 | 10.5 steps/s | 95.31 ms/step | ETA: 405.6 min
Step 44700/300000 | t=4.47e+00 | T=7384.2 | a=1.000108 | H=2.41e-05 | 10.5 steps/s | 95.30 ms/step | ETA: 405.5 min
Step 44750/300000 | t=4.47e+00 | T=7384.2 | a=1.000108 | H=2.41e-05 | 10.5 steps/s | 95.30 ms/step | ETA: 405.4 min
Step 44800/300000 | t=4.48e+00 | T=7384.2 | a=1.000108 | H=2.41e-05 | 10.5 steps/s | 95.29 ms/step | ETA: 405.3 min
Step 44850/300000 | t=4.49e+00 | T=7384.2 | a=1.000108 | H=2.41e-05 | 10.5 steps/s | 95.28 ms/step | ETA: 405.2 min
Step 44900/300000 | t=4.49e+00 | T=7384.2 | a=1.000108 | H=2.41e-05 | 10.5 steps/s | 95.27 ms/step | ETA: 405.1 min
Step 44950/300000 | t=4.50e+00 | T=7384.2 | a=1.000108 | H=2.41e-05 | 10.5 steps/s | 95.28 ms/step | ETA: 405.0 min
Step 45000/300000 | t=4.50e+00 | T=7384.2 | a=1.000108 | H=2.41e-05 | 10.5 steps/s | 95.32 ms/step | ETA: 405.1 min
Step 45050/300000 | t=4.50e+00 | T=7384.2 | a=1.000108 | H=2.41e-05 | 10.5 steps/s | 95.31 ms/step | ETA: 405.0 min
Step 45100/300000 | t=4.51e+00 | T=7384.2 | a=1.000109 | H=2.41e-05 | 10.5 steps/s | 95.30 ms/step | ETA: 404.9 min
Step 45150/300000 | t=4.51e+00 | T=7384.2 | a=1.000109 | H=2.41e-05 | 10.5 steps/s | 95.30 ms/step | ETA: 404.8 min
Step 45200/300000 | t=4.52e+00 | T=7384.2 | a=1.000109 | H=2.41e-05 | 10.5 steps/s | 95.30 ms/step | ETA: 404.7 min
Step 45250/300000 | t=4.53e+00 | T=7384.2 | a=1.000109 | H=2.41e-05 | 10.5 steps/s | 95.30 ms/step | ETA: 404.6 min
Step 45300/300000 | t=4.53e+00 | T=7384.2 | a=1.000109 | H=2.41e-05 | 10.5 steps/s | 95.29 ms/step | ETA: 404.5 min
Step 45350/300000 | t=4.54e+00 | T=7384.2 | a=1.000109 | H=2.41e-05 | 10.5 steps/s | 95.28 ms/step | ETA: 404.4 min
Step 45400/300000 | t=4.54e+00 | T=7384.2 | a=1.000109 | H=2.41e-05 | 10.5 steps/s | 95.28 ms/step | ETA: 404.3 min
Step 45450/300000 | t=4.54e+00 | T=7384.2 | a=1.000109 | H=2.41e-05 | 10.5 steps/s | 95.27 ms/step | ETA: 404.2 min
Step 45500/300000 | t=4.55e+00 | T=7384.2 | a=1.000109 | H=2.41e-05 | 10.5 steps/s | 95.31 ms/step | ETA: 404.3 min
Step 45550/300000 | t=4.55e+00 | T=7384.2 | a=1.000110 | H=2.41e-05 | 10.5 steps/s | 95.30 ms/step | ETA: 404.2 min
Step 45600/300000 | t=4.56e+00 | T=7384.2 | a=1.000110 | H=2.41e-05 | 10.5 steps/s | 95.29 ms/step | ETA: 404.0 min
Step 45650/300000 | t=4.57e+00 | T=7384.2 | a=1.000110 | H=2.41e-05 | 10.5 steps/s | 95.29 ms/step | ETA: 403.9 min
Step 45700/300000 | t=4.57e+00 | T=7384.2 | a=1.000110 | H=2.41e-05 | 10.5 steps/s | 95.28 ms/step | ETA: 403.8 min
Step 45750/300000 | t=4.58e+00 | T=7384.2 | a=1.000110 | H=2.41e-05 | 10.5 steps/s | 95.28 ms/step | ETA: 403.7 min
Step 45800/300000 | t=4.58e+00 | T=7384.2 | a=1.000110 | H=2.41e-05 | 10.5 steps/s | 95.27 ms/step | ETA: 403.6 min
Step 45850/300000 | t=4.58e+00 | T=7384.2 | a=1.000110 | H=2.41e-05 | 10.5 steps/s | 95.26 ms/step | ETA: 403.5 min
Step 45900/300000 | t=4.59e+00 | T=7384.2 | a=1.000110 | H=2.41e-05 | 10.5 steps/s | 95.25 ms/step | ETA: 403.4 min
Step 45950/300000 | t=4.59e+00 | T=7384.2 | a=1.000111 | H=2.41e-05 | 10.5 steps/s | 95.24 ms/step | ETA: 403.3 min
Step 46000/300000 | t=4.60e+00 | T=7384.2 | a=1.000111 | H=2.41e-05 | 10.5 steps/s | 95.28 ms/step | ETA: 403.4 min
Step 46050/300000 | t=4.61e+00 | T=7384.2 | a=1.000111 | H=2.41e-05 | 10.5 steps/s | 95.28 ms/step | ETA: 403.3 min
Step 46100/300000 | t=4.61e+00 | T=7384.2 | a=1.000111 | H=2.41e-05 | 10.5 steps/s | 95.27 ms/step | ETA: 403.2 min
Step 46150/300000 | t=4.62e+00 | T=7384.2 | a=1.000111 | H=2.41e-05 | 10.5 steps/s | 95.26 ms/step | ETA: 403.0 min
Step 46200/300000 | t=4.62e+00 | T=7384.2 | a=1.000111 | H=2.41e-05 | 10.5 steps/s | 95.26 ms/step | ETA: 402.9 min
Step 46250/300000 | t=4.62e+00 | T=7384.2 | a=1.000111 | H=2.41e-05 | 10.5 steps/s | 95.26 ms/step | ETA: 402.9 min
Step 46300/300000 | t=4.63e+00 | T=7384.2 | a=1.000111 | H=2.41e-05 | 10.5 steps/s | 95.25 ms/step | ETA: 402.8 min
Step 46350/300000 | t=4.63e+00 | T=7384.2 | a=1.000112 | H=2.41e-05 | 10.5 steps/s | 95.24 ms/step | ETA: 402.6 min
Step 46400/300000 | t=4.64e+00 | T=7384.2 | a=1.000112 | H=2.41e-05 | 10.5 steps/s | 95.24 ms/step | ETA: 402.5 min
Step 46450/300000 | t=4.64e+00 | T=7384.2 | a=1.000112 | H=2.41e-05 | 10.5 steps/s | 95.23 ms/step | ETA: 402.4 min
Step 46500/300000 | t=4.65e+00 | T=7384.2 | a=1.000112 | H=2.41e-05 | 10.5 steps/s | 95.27 ms/step | ETA: 402.5 min
Step 46550/300000 | t=4.66e+00 | T=7384.2 | a=1.000112 | H=2.41e-05 | 10.5 steps/s | 95.26 ms/step | ETA: 402.4 min
Step 46600/300000 | t=4.66e+00 | T=7384.2 | a=1.000112 | H=2.41e-05 | 10.5 steps/s | 95.26 ms/step | ETA: 402.3 min
Step 46650/300000 | t=4.67e+00 | T=7384.2 | a=1.000112 | H=2.41e-05 | 10.5 steps/s | 95.26 ms/step | ETA: 402.2 min
Step 46700/300000 | t=4.67e+00 | T=7384.2 | a=1.000112 | H=2.41e-05 | 10.5 steps/s | 95.25 ms/step | ETA: 402.1 min
Step 46750/300000 | t=4.67e+00 | T=7384.2 | a=1.000112 | H=2.41e-05 | 10.5 steps/s | 95.24 ms/step | ETA: 402.0 min
Step 46800/300000 | t=4.68e+00 | T=7384.2 | a=1.000113 | H=2.41e-05 | 10.5 steps/s | 95.23 ms/step | ETA: 401.9 min
Step 46850/300000 | t=4.68e+00 | T=7384.2 | a=1.000113 | H=2.41e-05 | 10.5 steps/s | 95.22 ms/step | ETA: 401.8 min
Step 46900/300000 | t=4.69e+00 | T=7384.2 | a=1.000113 | H=2.41e-05 | 10.5 steps/s | 95.22 ms/step | ETA: 401.7 min
Step 46950/300000 | t=4.70e+00 | T=7384.2 | a=1.000113 | H=2.41e-05 | 10.5 steps/s | 95.21 ms/step | ETA: 401.5 min
Step 47000/300000 | t=4.70e+00 | T=7384.2 | a=1.000113 | H=2.41e-05 | 10.5 steps/s | 95.24 ms/step | ETA: 401.6 min
Step 47050/300000 | t=4.71e+00 | T=7384.2 | a=1.000113 | H=2.41e-05 | 10.5 steps/s | 95.25 ms/step | ETA: 401.5 min
Step 47100/300000 | t=4.71e+00 | T=7384.2 | a=1.000113 | H=2.41e-05 | 10.5 steps/s | 95.25 ms/step | ETA: 401.5 min
Step 47150/300000 | t=4.71e+00 | T=7384.2 | a=1.000113 | H=2.41e-05 | 10.5 steps/s | 95.24 ms/step | ETA: 401.4 min
Step 47200/300000 | t=4.72e+00 | T=7384.2 | a=1.000114 | H=2.41e-05 | 10.5 steps/s | 95.23 ms/step | ETA: 401.2 min
Step 47250/300000 | t=4.72e+00 | T=7384.2 | a=1.000114 | H=2.41e-05 | 10.5 steps/s | 95.22 ms/step | ETA: 401.1 min
Step 47300/300000 | t=4.73e+00 | T=7384.2 | a=1.000114 | H=2.41e-05 | 10.5 steps/s | 95.21 ms/step | ETA: 401.0 min
Step 47350/300000 | t=4.74e+00 | T=7384.2 | a=1.000114 | H=2.41e-05 | 10.5 steps/s | 95.20 ms/step | ETA: 400.9 min
Step 47400/300000 | t=4.74e+00 | T=7384.2 | a=1.000114 | H=2.41e-05 | 10.5 steps/s | 95.19 ms/step | ETA: 400.8 min
Step 47450/300000 | t=4.75e+00 | T=7384.2 | a=1.000114 | H=2.41e-05 | 10.5 steps/s | 95.19 ms/step | ETA: 400.7 min
Step 47500/300000 | t=4.75e+00 | T=7384.2 | a=1.000114 | H=2.41e-05 | 10.5 steps/s | 95.23 ms/step | ETA: 400.8 min
Step 47550/300000 | t=4.75e+00 | T=7384.2 | a=1.000114 | H=2.41e-05 | 10.5 steps/s | 95.22 ms/step | ETA: 400.7 min
Step 47600/300000 | t=4.76e+00 | T=7384.2 | a=1.000115 | H=2.41e-05 | 10.5 steps/s | 95.21 ms/step | ETA: 400.5 min
Step 47650/300000 | t=4.76e+00 | T=7384.2 | a=1.000115 | H=2.41e-05 | 10.5 steps/s | 95.21 ms/step | ETA: 400.4 min
Step 47700/300000 | t=4.77e+00 | T=7384.2 | a=1.000115 | H=2.41e-05 | 10.5 steps/s | 95.20 ms/step | ETA: 400.3 min
Step 47750/300000 | t=4.78e+00 | T=7384.2 | a=1.000115 | H=2.41e-05 | 10.5 steps/s | 95.19 ms/step | ETA: 400.2 min
Step 47800/300000 | t=4.78e+00 | T=7384.2 | a=1.000115 | H=2.41e-05 | 10.5 steps/s | 95.18 ms/step | ETA: 400.1 min
Step 47850/300000 | t=4.79e+00 | T=7384.1 | a=1.000115 | H=2.41e-05 | 10.5 steps/s | 95.17 ms/step | ETA: 400.0 min
Step 47900/300000 | t=4.79e+00 | T=7384.1 | a=1.000115 | H=2.41e-05 | 10.5 steps/s | 95.16 ms/step | ETA: 399.8 min
Step 47950/300000 | t=4.79e+00 | T=7384.1 | a=1.000115 | H=2.41e-05 | 10.5 steps/s | 95.16 ms/step | ETA: 399.7 min
Step 48000/300000 | t=4.80e+00 | T=7384.1 | a=1.000115 | H=2.41e-05 | 10.5 steps/s | 95.19 ms/step | ETA: 399.8 min
Step 48050/300000 | t=4.80e+00 | T=7384.1 | a=1.000116 | H=2.41e-05 | 10.5 steps/s | 95.20 ms/step | ETA: 399.7 min
Step 48100/300000 | t=4.81e+00 | T=7384.1 | a=1.000116 | H=2.41e-05 | 10.5 steps/s | 95.19 ms/step | ETA: 399.7 min
Step 48150/300000 | t=4.82e+00 | T=7384.1 | a=1.000116 | H=2.41e-05 | 10.5 steps/s | 95.19 ms/step | ETA: 399.6 min
Step 48200/300000 | t=4.82e+00 | T=7384.1 | a=1.000116 | H=2.41e-05 | 10.5 steps/s | 95.19 ms/step | ETA: 399.5 min
Step 48250/300000 | t=4.83e+00 | T=7384.1 | a=1.000116 | H=2.41e-05 | 10.5 steps/s | 95.18 ms/step | ETA: 399.3 min
Step 48300/300000 | t=4.83e+00 | T=7384.1 | a=1.000116 | H=2.41e-05 | 10.5 steps/s | 95.17 ms/step | ETA: 399.2 min
Step 48350/300000 | t=4.83e+00 | T=7384.1 | a=1.000116 | H=2.41e-05 | 10.5 steps/s | 95.17 ms/step | ETA: 399.1 min
Step 48400/300000 | t=4.84e+00 | T=7384.1 | a=1.000116 | H=2.41e-05 | 10.5 steps/s | 95.16 ms/step | ETA: 399.0 min
Step 48450/300000 | t=4.84e+00 | T=7384.1 | a=1.000117 | H=2.41e-05 | 10.5 steps/s | 95.15 ms/step | ETA: 398.9 min
Step 48500/300000 | t=4.85e+00 | T=7384.1 | a=1.000117 | H=2.41e-05 | 10.5 steps/s | 95.21 ms/step | ETA: 399.1 min
Step 48550/300000 | t=4.86e+00 | T=7384.1 | a=1.000117 | H=2.41e-05 | 10.5 steps/s | 95.20 ms/step | ETA: 399.0 min
Step 48600/300000 | t=4.86e+00 | T=7384.1 | a=1.000117 | H=2.41e-05 | 10.5 steps/s | 95.19 ms/step | ETA: 398.9 min
Step 48650/300000 | t=4.87e+00 | T=7384.1 | a=1.000117 | H=2.41e-05 | 10.5 steps/s | 95.19 ms/step | ETA: 398.8 min
Step 48700/300000 | t=4.87e+00 | T=7384.1 | a=1.000117 | H=2.41e-05 | 10.5 steps/s | 95.18 ms/step | ETA: 398.6 min
Step 48750/300000 | t=4.88e+00 | T=7384.1 | a=1.000117 | H=2.41e-05 | 10.5 steps/s | 95.17 ms/step | ETA: 398.5 min
Step 48800/300000 | t=4.88e+00 | T=7384.1 | a=1.000117 | H=2.41e-05 | 10.5 steps/s | 95.17 ms/step | ETA: 398.4 min
Step 48850/300000 | t=4.88e+00 | T=7384.1 | a=1.000118 | H=2.41e-05 | 10.5 steps/s | 95.16 ms/step | ETA: 398.3 min
Step 48900/300000 | t=4.89e+00 | T=7384.1 | a=1.000118 | H=2.41e-05 | 10.5 steps/s | 95.15 ms/step | ETA: 398.2 min
Step 48950/300000 | t=4.89e+00 | T=7384.1 | a=1.000118 | H=2.41e-05 | 10.5 steps/s | 95.15 ms/step | ETA: 398.1 min
Step 49000/300000 | t=4.90e+00 | T=7384.1 | a=1.000118 | H=2.41e-05 | 10.5 steps/s | 95.19 ms/step | ETA: 398.2 min
Step 49050/300000 | t=4.91e+00 | T=7384.1 | a=1.000118 | H=2.41e-05 | 10.5 steps/s | 95.18 ms/step | ETA: 398.1 min
Step 49100/300000 | t=4.91e+00 | T=7384.1 | a=1.000118 | H=2.41e-05 | 10.5 steps/s | 95.18 ms/step | ETA: 398.0 min
Step 49150/300000 | t=4.92e+00 | T=7384.1 | a=1.000118 | H=2.41e-05 | 10.5 steps/s | 95.18 ms/step | ETA: 397.9 min
Step 49200/300000 | t=4.92e+00 | T=7384.1 | a=1.000118 | H=2.41e-05 | 10.5 steps/s | 95.17 ms/step | ETA: 397.8 min
Step 49250/300000 | t=4.92e+00 | T=7384.1 | a=1.000118 | H=2.41e-05 | 10.5 steps/s | 95.16 ms/step | ETA: 397.7 min
Step 49300/300000 | t=4.93e+00 | T=7384.1 | a=1.000119 | H=2.41e-05 | 10.5 steps/s | 95.16 ms/step | ETA: 397.6 min
Step 49350/300000 | t=4.93e+00 | T=7384.1 | a=1.000119 | H=2.41e-05 | 10.5 steps/s | 95.15 ms/step | ETA: 397.5 min
Step 49400/300000 | t=4.94e+00 | T=7384.1 | a=1.000119 | H=2.41e-05 | 10.5 steps/s | 95.14 ms/step | ETA: 397.4 min
Step 49450/300000 | t=4.95e+00 | T=7384.1 | a=1.000119 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 397.3 min
Step 49500/300000 | t=4.95e+00 | T=7384.1 | a=1.000119 | H=2.41e-05 | 10.5 steps/s | 95.17 ms/step | ETA: 397.3 min
Step 49550/300000 | t=4.96e+00 | T=7384.1 | a=1.000119 | H=2.41e-05 | 10.5 steps/s | 95.16 ms/step | ETA: 397.2 min
Step 49600/300000 | t=4.96e+00 | T=7384.1 | a=1.000119 | H=2.41e-05 | 10.5 steps/s | 95.16 ms/step | ETA: 397.1 min
Step 49650/300000 | t=4.96e+00 | T=7384.1 | a=1.000119 | H=2.41e-05 | 10.5 steps/s | 95.15 ms/step | ETA: 397.0 min
Step 49700/300000 | t=4.97e+00 | T=7384.1 | a=1.000120 | H=2.41e-05 | 10.5 steps/s | 95.15 ms/step | ETA: 396.9 min
Step 49750/300000 | t=4.97e+00 | T=7384.1 | a=1.000120 | H=2.41e-05 | 10.5 steps/s | 95.14 ms/step | ETA: 396.8 min
Step 49800/300000 | t=4.98e+00 | T=7384.1 | a=1.000120 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 396.7 min
Step 49850/300000 | t=4.99e+00 | T=7384.1 | a=1.000120 | H=2.41e-05 | 10.5 steps/s | 95.12 ms/step | ETA: 396.6 min
Step 49900/300000 | t=4.99e+00 | T=7384.1 | a=1.000120 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 396.5 min
Step 49950/300000 | t=5.00e+00 | T=7384.1 | a=1.000120 | H=2.41e-05 | 10.5 steps/s | 95.10 ms/step | ETA: 396.3 min
Step 50000/300000 | t=5.00e+00 | T=7384.1 | a=1.000120 | H=2.41e-05 | 10.5 steps/s | 95.14 ms/step | ETA: 396.4 min
Step 50050/300000 | t=5.00e+00 | T=7384.1 | a=1.000120 | H=2.41e-05 | 10.5 steps/s | 95.14 ms/step | ETA: 396.3 min
Step 50100/300000 | t=5.01e+00 | T=7384.1 | a=1.000121 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 396.2 min
Step 50150/300000 | t=5.01e+00 | T=7384.1 | a=1.000121 | H=2.41e-05 | 10.5 steps/s | 95.12 ms/step | ETA: 396.1 min
Step 50200/300000 | t=5.02e+00 | T=7384.1 | a=1.000121 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 396.0 min
Step 50250/300000 | t=5.03e+00 | T=7384.1 | a=1.000121 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 395.9 min
Step 50300/300000 | t=5.03e+00 | T=7384.1 | a=1.000121 | H=2.41e-05 | 10.5 steps/s | 95.10 ms/step | ETA: 395.8 min
Step 50350/300000 | t=5.04e+00 | T=7384.1 | a=1.000121 | H=2.41e-05 | 10.5 steps/s | 95.10 ms/step | ETA: 395.7 min
Step 50400/300000 | t=5.04e+00 | T=7384.1 | a=1.000121 | H=2.41e-05 | 10.5 steps/s | 95.10 ms/step | ETA: 395.6 min
Step 50450/300000 | t=5.04e+00 | T=7384.1 | a=1.000121 | H=2.41e-05 | 10.5 steps/s | 95.09 ms/step | ETA: 395.5 min
Step 50500/300000 | t=5.05e+00 | T=7384.1 | a=1.000121 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 395.6 min
Step 50550/300000 | t=5.05e+00 | T=7384.1 | a=1.000122 | H=2.41e-05 | 10.5 steps/s | 95.12 ms/step | ETA: 395.5 min
Step 50600/300000 | t=5.06e+00 | T=7384.1 | a=1.000122 | H=2.41e-05 | 10.5 steps/s | 95.12 ms/step | ETA: 395.4 min
Step 50650/300000 | t=5.07e+00 | T=7384.1 | a=1.000122 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 395.3 min
Step 50700/300000 | t=5.07e+00 | T=7384.1 | a=1.000122 | H=2.41e-05 | 10.5 steps/s | 95.10 ms/step | ETA: 395.2 min
Step 50750/300000 | t=5.08e+00 | T=7384.1 | a=1.000122 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 395.1 min
Step 50800/300000 | t=5.08e+00 | T=7384.1 | a=1.000122 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 395.0 min
Step 50850/300000 | t=5.08e+00 | T=7384.1 | a=1.000122 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 394.9 min
Step 50900/300000 | t=5.09e+00 | T=7384.1 | a=1.000122 | H=2.41e-05 | 10.5 steps/s | 95.10 ms/step | ETA: 394.8 min
Step 50950/300000 | t=5.09e+00 | T=7384.1 | a=1.000123 | H=2.41e-05 | 10.5 steps/s | 95.09 ms/step | ETA: 394.7 min
Step 51000/300000 | t=5.10e+00 | T=7384.1 | a=1.000123 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 394.8 min
Step 51050/300000 | t=5.11e+00 | T=7384.1 | a=1.000123 | H=2.41e-05 | 10.5 steps/s | 95.12 ms/step | ETA: 394.7 min
Step 51100/300000 | t=5.11e+00 | T=7384.1 | a=1.000123 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 394.6 min
Step 51150/300000 | t=5.12e+00 | T=7384.1 | a=1.000123 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 394.5 min
Step 51200/300000 | t=5.12e+00 | T=7384.1 | a=1.000123 | H=2.41e-05 | 10.5 steps/s | 95.10 ms/step | ETA: 394.3 min
Step 51250/300000 | t=5.12e+00 | T=7384.1 | a=1.000123 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 394.3 min
Step 51300/300000 | t=5.13e+00 | T=7384.1 | a=1.000123 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 394.2 min
Step 51350/300000 | t=5.13e+00 | T=7384.1 | a=1.000124 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 394.1 min
Step 51400/300000 | t=5.14e+00 | T=7384.1 | a=1.000124 | H=2.41e-05 | 10.5 steps/s | 95.10 ms/step | ETA: 394.0 min
Step 51450/300000 | t=5.14e+00 | T=7384.1 | a=1.000124 | H=2.41e-05 | 10.5 steps/s | 95.09 ms/step | ETA: 393.9 min
Step 51500/300000 | t=5.15e+00 | T=7384.1 | a=1.000124 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 394.0 min
Step 51550/300000 | t=5.16e+00 | T=7384.1 | a=1.000124 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 393.9 min
Step 51600/300000 | t=5.16e+00 | T=7384.1 | a=1.000124 | H=2.41e-05 | 10.5 steps/s | 95.12 ms/step | ETA: 393.8 min
Step 51650/300000 | t=5.17e+00 | T=7384.1 | a=1.000124 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 393.7 min
Step 51700/300000 | t=5.17e+00 | T=7384.1 | a=1.000124 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 393.7 min
Step 51750/300000 | t=5.17e+00 | T=7384.1 | a=1.000125 | H=2.41e-05 | 10.5 steps/s | 95.12 ms/step | ETA: 393.6 min
Step 51800/300000 | t=5.18e+00 | T=7384.1 | a=1.000125 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 393.4 min
Step 51850/300000 | t=5.18e+00 | T=7384.1 | a=1.000125 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 393.3 min
Step 51900/300000 | t=5.19e+00 | T=7384.1 | a=1.000125 | H=2.41e-05 | 10.5 steps/s | 95.10 ms/step | ETA: 393.2 min
Step 51950/300000 | t=5.20e+00 | T=7384.1 | a=1.000125 | H=2.41e-05 | 10.5 steps/s | 95.10 ms/step | ETA: 393.1 min
Step 52000/300000 | t=5.20e+00 | T=7384.1 | a=1.000125 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 393.2 min
Step 52050/300000 | t=5.21e+00 | T=7384.1 | a=1.000125 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 393.1 min
Step 52100/300000 | t=5.21e+00 | T=7384.1 | a=1.000125 | H=2.41e-05 | 10.5 steps/s | 95.12 ms/step | ETA: 393.0 min
Step 52150/300000 | t=5.21e+00 | T=7384.1 | a=1.000125 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 392.9 min
Step 52200/300000 | t=5.22e+00 | T=7384.1 | a=1.000126 | H=2.41e-05 | 10.5 steps/s | 95.12 ms/step | ETA: 392.9 min
Step 52250/300000 | t=5.22e+00 | T=7384.1 | a=1.000126 | H=2.41e-05 | 10.5 steps/s | 95.12 ms/step | ETA: 392.8 min
Step 52300/300000 | t=5.23e+00 | T=7384.1 | a=1.000126 | H=2.41e-05 | 10.5 steps/s | 95.12 ms/step | ETA: 392.7 min
Step 52350/300000 | t=5.24e+00 | T=7384.1 | a=1.000126 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 392.6 min
